"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi","feedbackreceivedLTE"
"1",1,0.0200309253844962,0.237619876862,0.0139899253845,0.237619876862,0.00604099999999619,0,0,0,0.0340208507689962,0.475239753724
"2",2,0.0287539799957297,0.287573927521002,0.00177597999573,0.266624927521,0.0269779999999997,0.0209490000000017,-0.20886589686627,0.267543002136505,0.0305299599914597,0.554198855042002
"3",3,0.0515278932952886,0.335421797210999,0.00353789329529,0.293389797211,0.0479899999999986,0.042031999999999,-0.236046034225713,0.306667817215269,0.0550657865905786,0.628811594421999
"4",4,0.070229955123898,0.374406911484003,0.0012309551239,0.311240911484,0.068998999999998,0.0631660000000025,-0.265191842087101,0.322879018188714,0.071460910247798,0.685647822968003
"5",5,0.0910038408966081,0.408415848235998,0.00118184089661,0.324185848236,0.0898219999999981,0.084229999999998,-0.283403070587394,0.3381858931121,0.0921856817932181,0.732601696471998
"6",6,0.112192940017699,0.44243785968,0.0015709400177,0.33718585968,0.110621999999999,0.105252,-0.296222908218299,0.351434018783392,0.113763880035399,0.77962371936
"7",7,0.139797827575681,0.471333062561002,0.00829982757568,0.345025062561,0.131498000000001,0.126308000000002,-0.30264003210432,0.359140122543302,0.148097655151361,0.816358125122002
"8",8,0.160756043655401,0.498426097732997,0.0084240436554,0.351020097733,0.152332000000001,0.147405999999997,-0.3105770189056,0.358628270157316,0.169180087310801,0.849446195465997
"9",9,0.17453985809326,0.522394028351001,0.00129985809326,0.353497028351,0.17324,0.168897000000001,-0.323886239639737,0.3616379846956,0.17583971618652,0.875891056702001
"10",10,0.194305896301267,0.543081923325001,0.00066089630127,0.353524923325,0.193644999999997,0.189557000000001,-0.328088132049735,0.368542065231741,0.194966792602537,0.896606846650001
"11",11,0.214688958618161,0.570362915145997,0.000741958618164,0.360400915146,0.213946999999997,0.209961999999997,-0.328392964706839,0.376057018844731,0.215430917236325,0.930763830291997
"12",12,0.235425036926266,0.583190089661002,0.00090503692627,0.352559089661,0.234519999999996,0.230631000000002,-0.334937878219731,0.368501131042841,0.236330073852536,0.935749179322003
"13",13,0.256106912734985,0.605225833526999,0.000953912734985,0.353809833527,0.255153,0.251415999999999,-0.327083176926018,0.369800796600733,0.25706082546997,0.959035667053999
"14",14,0.276658863998413,0.619249719924996,0.000882863998413,0.347054719925,0.275776,0.272194999999996,-0.328566969528586,0.363142807190011,0.277541727996826,0.966304439849996
"15",15,0.296862806060787,0.630422911712996,0.000734806060791,0.337750911713,0.296127999999996,0.292671999999996,-0.322386913864209,0.353764047714583,0.297597612121578,0.968173823425996
"16",16,0.317894108123782,0.644460044968,0.00144910812378,0.331248044968,0.316445000000002,0.313212,-0.312528803589214,0.347597238907213,0.319343216247562,0.975708089936
"17",17,0.337522131546017,0.657254980301002,0.000764131546021,0.323580980301,0.336757999999996,0.333674000000002,-0.306937913421983,0.33936087217722,0.338286263092038,0.980835960602002
"18",18,0.357972772552486,0.669329039703002,0.00092077255249,0.315268039703,0.357051999999996,0.354061000000002,-0.299282207748516,0.331806908156984,0.358893545104976,0.984597079406001
