"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi","feedbackreceivedLTE"
"1",1,NA,0.106207847595,NA,0.106207847595,0.00236900000000162,0,0,0,NA,0.21241569519
"2",2,0.0986360775909037,0.106387924576,0.0962650775909,0.105737924576,0.00237100000000368,0.000650000000000261,-0.00757177000409633,NA,0.194901155181804,0.212125849152
"3",3,0.0992381308289011,0.108858045959,0.0968661308289,0.107583045959,0.00237200000000115,0.00127499999999969,-0.00714979374709911,0.010221968368096,0.196104261657801,0.216441091918
"4",4,0.0996309151917031,0.109560942138999,0.0969529151917,0.107646942139,0.00267800000000307,0.00191399999999931,-0.00922713076729663,0.0103228113100982,0.196583830383403,0.217207884277999
"5",5,0.100295015838602,0.109794988785002,0.0969920158386,0.107259988785,0.0033030000000025,0.00253500000000173,-0.00926592630039681,0.0101640735932987,0.197287031677202,0.217054977570002
"6",6,0.100932844116204,0.109997060181003,0.0970058441162,0.106821060181,0.00392700000000445,0.0031760000000034,-0.00886214466879727,0.00970204434240091,0.197938688232404,0.216818120362003
"7",7,0.101574963928199,0.110206045715005,0.0970239639282,0.106389045715,0.00455099999999931,0.00381700000000507,-0.0084220962528041,0.00927320159880062,0.198598927856399,0.216595091430005
"8",8,0.102245932388301,0.110407117111002,0.0970709323883,0.105950117111,0.00517500000000126,0.00445700000000215,-0.00796011332670381,0.00883215318280285,0.199316864776601,0.216357234222002
"9",9,0.104077999328603,0.110606135391001,0.0982789993286,0.105507135391,0.00579900000000322,0.0050990000000013,-0.00632911778239893,0.00836020300270003,0.202356998657203,0.216113270782001
"10",10,0.104294065139805,0.110803868926998,0.0978710651398,0.105064868927,0.00642300000000517,0.00573899999999838,-0.00631207025119612,0.00672586959839516,0.202165130279605,0.215868737853998
"11",11,0.104491011138903,0.110999933533003,0.0974450111389,0.104620933533,0.00704600000000255,0.00637900000000258,-0.00631285778809583,0.00670586839319741,0.201936022277803,0.215620867066003
"12",12,0.104704010253905,0.112303929276,0.0970230102539,0.105284929276,0.00768100000000516,0.00701899999999966,-0.00629592327909742,0.00781291813709711,0.201727020507805,0.217588858552
"13",13,0.104928949462904,0.112525981506004,0.0965919494629,0.104866981506,0.00833700000000448,0.00765900000000386,-0.00737497981309518,0.0078219712520987,0.201520898925804,0.217392963012004
"14",14,0.105121894256599,0.112731125183005,0.0961298942566,0.104411125183,0.00899199999999922,0.00832000000000477,-0.00740408724940464,0.00780217572010028,0.201251788513199,0.217142250366005
"15",15,0.105329190490699,0.112929169418002,0.0956811904907,0.103952169418,0.00964799999999855,0.00897700000000157,-0.00740193469230623,0.00780727516140235,0.201010380981399,0.216881338836002
"16",16,0.105519943191503,0.113130889373999,0.0952179431915,0.103499889374,0.0103020000000029,0.00963099999999883,-0.00740922622649866,0.00780169888330029,0.200737886383003,0.216630778747999
"17",17,0.105723901565602,0.113322926819005,0.0947659015656,0.103035926819,0.0109580000000022,0.0102870000000053,-0.00740698780839659,0.00780298362750236,0.200489803131202,0.216358853638005
"18",18,0.107841023269704,0.115190046875,0.0962250232697,0.104248046875,0.0116160000000036,0.010942,-0.00548190354930164,0.00946614530939777,0.204066046539404,0.21943809375
"19",19,0.108046127410898,0.115395144226003,0.0957751274109,0.103793144226,0.0122709999999984,0.0116020000000034,-0.00714391946410164,0.00755412095629981,0.203821254821798,0.219188288452003
"20",20,0.108255946807904,0.115587996368003,0.0953259468079,0.103332996368,0.0129300000000043,0.0122550000000032,-0.00713919741809911,0.00754186895710487,0.203581893615804,0.218920992736003
"21",21,0.108454037368799,0.115785894836002,0.0948660373688,0.102871894836,0.0135879999999986,0.0129140000000021,-0.00713395899920463,0.00752994802809775,0.203320074737599,0.218657789672002
"22",22,0.108649035278298,0.115993091629001,0.0944080352783,0.102420091629,0.0142409999999984,0.0135730000000009,-0.0071368595577037,0.00753905426020234,0.203057070556598,0.218413183258001
"23",23,0.108857185745204,0.116183082748001,0.0939571857452,0.101957082748,0.0149000000000044,0.0142260000000007,-0.00713590588379659,0.00753404746970235,0.202814371490404,0.218140165496001
"24",24,0.114237834075902,0.116380981216,0.0986838340759,0.101495981216,0.0155540000000016,0.0148849999999996,-0.00194524867209911,0.00752379547079524,0.212921668151802,0.217876962432
"25",25,0.1144400240784,0.118790934052004,0.0982270240784,0.103251934052,0.0162130000000005,0.015539000000004,-0.00194095713759911,0.00455309997610234,0.2126670481568,0.222042868104004
"26",26,0.114621982452399,0.118999084518003,0.0977749824524,0.102801084518,0.0168469999999985,0.0161980000000028,-0.00416895159960547,0.00455906043960234,0.212396964904799,0.221800169036003
"27",27,0.1148069544067,0.119199207825,0.0973329544067,0.102330207825,0.017474,0.0168689999999998,-0.00419213011130283,0.0045772253726013,0.2121399088134,0.22152941565
"28",28,0.115004039382904,0.119391908615002,0.0969040393829,0.101898908615,0.018100000000004,0.0174930000000018,-0.0041951684420958,0.00458495420830177,0.211908078765804,0.221290817230002
"29",29,0.115253171890301,0.119592000381004,0.0965101718903,0.101475000381,0.0187430000000006,0.0181170000000037,-0.00413873672470114,0.00458796099809972,0.211763343780601,0.221067000762004
"30",30,0.1172209453278,0.119785866104005,0.0978529453278,0.101024866104,0.0193680000000001,0.0187610000000049,-0.00237105505320366,0.00453269421370428,0.2150738906556,0.220810732208005
"31",31,0.117417076629604,0.120014091263,0.0974230766296,0.100629091263,0.0199940000000041,0.0193849999999998,-0.00236878947440085,0.00279314593519971,0.214840153259204,0.220643182526
"32",32,0.117612969512901,0.120214063216999,0.0969929695129,0.100187063217,0.020620000000001,0.0200269999999989,-0.00240112175009879,0.00279698658739484,0.214605939025801,0.220401126433999
"33",33,0.1178351143951,0.120418870239305,0.0965731143951,0.0997638702393,0.0212620000000001,0.020655000000005,-0.00237894882189879,0.00280590072640401,0.2144082287902,0.220182740478605
"34",34,0.118052179000901,0.121925058516999,0.0961291790009,0.100640058517,0.021923000000001,0.0212849999999989,-0.00236669123840395,0.00408994412189878,0.214181358001801,0.222565117033999
"35",35,0.118221825470003,0.122240881531003,0.09565782547,0.100298881531,0.0225640000000027,0.0219420000000028,-0.0037032330469962,0.00418870253010177,0.213879650940003,0.222539763062003
"36",36,0.118423896865804,0.1224488670654,0.0952188968658,0.0998668670654,0.0232050000000044,0.0225819999999999,-0.00381698466519843,0.00422704159539719,0.213642793731604,0.2223157341308
"37",37,0.123847983703599,0.122650130554199,0.0999879837036,0.0994291305542,0.0238599999999991,0.0232209999999995,0.00139911663819922,0.00422623368839513,0.223835967407199,0.222079261108399
"38",38,0.124375952926598,0.127497006012001,0.0998599529266,0.103621006012,0.0245159999999984,0.0238760000000013,0.00172582237239895,0.00364902230840224,0.224235905853198,0.231118012024001
"39",39,0.124889941314701,0.127702871735001,0.0997109413147,0.103170871735,0.0251790000000014,0.0245320000000007,-0.00260706469729995,0.00332691880840223,0.224600882629401,0.230873743470001
"40",40,0.125412903747601,0.127918075316999,0.0995779037476,0.102724075317,0.0258350000000007,0.0251939999999991,-0.00228996798739994,0.00302813400229766,0.224990807495201,0.230642150633999
"41",41,0.1263091302338,0.128550041367003,0.0998151302338,0.102699041367,0.0264939999999996,0.025851000000003,-0.00160894508319948,0.00313713761940224,0.2261242604676,0.231249082734003
"42",42,0.126531949630701,0.128758807648001,0.0993659496307,0.102245807648,0.0271660000000011,0.0265130000000013,-0.00201809173630182,0.00244967741420177,0.225897899261401,0.231004615296001
"43",43,0.1267280401917,0.128955971695003,0.0989060401917,0.101804971695,0.0278220000000005,0.0271510000000035,-0.00203076745630087,0.00242402206430234,0.2256340803834,0.230760943390003
"44",44,0.126946965820304,0.129151108582003,0.0984649658203,0.101344108582,0.0284820000000039,0.0278070000000028,-0.00200900587469957,0.00242306839030232,0.225411931640604,0.230495217164003
"45",45,0.127150116287201,0.129350007049999,0.0980141162872,0.10088300705,0.0291360000000012,0.0284669999999991,-0.00200099229480163,0.00240304122969523,0.225164232574401,0.230233014099999
"46",46,0.127348928894001,0.129553872772004,0.097559928894,0.100432872772,0.029789000000001,0.0291210000000035,-0.00200107815599818,0.00240375648480234,0.224908857788001,0.229986745544004
"47",47,0.127584027450605,0.129746009658803,0.0971410274506,0.0999720096588,0.0304430000000053,0.0297740000000033,-0.00196984532139818,0.00239708076480233,0.224725054901205,0.229718019317603
