"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi","feedbackreceivedLTE"
"1",1,0.123272927551,0.0947978496552,0.122242927551,0.0947978496552,0.00103000000000009,0,0,0,0.245515855102,0.1895956993104
"2",2,0.124335112656,0.0960640245514006,0.123222112656,0.0946810245514,0.00111300000000014,0.00138300000000058,0.0295372630008001,-0.0272089029995995,0.247557225312,0.190745049102801
"3",3,0.124545980225001,0.0967550479736011,0.122035980225,0.0939960479736,0.0025100000000009,0.00275900000000107,0.0284819556736003,-0.0275800646823991,0.246581960450001,0.190751095947201
"4",4,0.124758185654,0.097419084976199,0.120853185654,0.0933210849762,0.0039049999999996,0.00409799999999905,0.0280031376803985,-0.0271268952488019,0.245611371308,0.190740169952399
"5",5,0.124950224944999,0.0980609478454985,0.119653224945,0.0925879478455,0.00529699999999877,0.00547299999999851,0.0275311399687997,-0.0266972378085011,0.244603449889999,0.190648895690998
"6",6,0.125155946747,0.0986979960175005,0.118464946747,0.0918509960175,0.006691,0.00684700000000049,0.0270949989015015,-0.0262522289274983,0.243620893494,0.190548992035001
"7",7,0.125363986038001,0.0993660386046989,0.117264986038,0.0911450386047,0.00809900000000141,0.00822099999999892,0.0266659900205009,-0.0257899081423011,0.242628972076001,0.190511077209399
"8",8,0.125570853607002,0.100003086776701,0.116078853607,0.0904080867767,0.00949200000000161,0.00959500000000091,0.0262048150023027,-0.0253608992613005,0.241649707214002,0.190411173553401
"9",9,0.125772952805002,0.100622015136699,0.114887952805,0.0896530151367,0.0108850000000018,0.0109689999999993,0.0257698660283009,-0.0249488384703023,0.240660905610002,0.190275030273399
"10",10,0.126722971084998,0.101257155960101,0.114444971085,0.0889141559601,0.0122779999999985,0.0123430000000013,0.0261009559482991,-0.0245157968449005,0.241167942169998,0.190171311920201
"11",11,0.126940998001001,0.101878945343,0.113270998001,0.088161945343,0.0136700000000012,0.0137169999999998,0.0256838420408999,-0.0248440257419987,0.240211996002001,0.190040890686
"12",12,0.127143958220999,0.102511940399202,0.112082958221,0.0874209403992,0.0150609999999993,0.0150910000000017,0.0252650128779996,-0.0244290576017994,0.239226916441999,0.189932880798402
"13",13,0.127348057419002,0.103144014526401,0.110892057419,0.0866680145264,0.0164560000000016,0.0164760000000008,0.0248361170197998,-0.0239999436945985,0.238240114838002,0.189812029052801
"14",14,0.127548891037,0.110986978302,0.109680891037,0.093101978302,0.017868,0.0178849999999997,0.0244048765105992,-0.0163610791170019,0.237229782074,0.204088956604
"15",15,0.127746916748001,0.111189918151899,0.108470916748,0.0918989181519,0.0192760000000014,0.0192909999999991,0.0167599384460017,-0.016358972885101,0.236217833496001,0.203088836303799
"16",16,0.127947988785,0.1113940433044,0.107259988785,0.0906920433044,0.0206879999999998,0.020702,0.0167580706331007,-0.0163528734436014,0.23520797757,0.2020860866088
"17",17,0.128147060822,0.111595830596898,0.106049060822,0.0894818305969,0.0220979999999997,0.0221139999999984,0.0167530175175997,-0.0163521581881014,0.234196121644,0.201077661193798
"18",18,0.128339987090999,0.111790856308,0.104835987091,0.088271856308,0.0235039999999991,0.0235190000000003,0.0167441564941007,-0.0163562045139994,0.233175974181999,0.200062712616
"19",19,0.128540966475999,0.112001041366602,0.103626966476,0.0870740413666,0.024913999999999,0.0249270000000017,0.0167501101679987,-0.0163389457243974,0.232167932951999,0.199075082733202
"20",20,0.128739978607001,0.112191034332301,0.102406978607,0.0858750343323,0.0263330000000011,0.0263160000000013,0.0167389372403993,-0.0163499321436977,0.231146957214001,0.198066068664601
